name,베타카로틴,비타민D,비타민E,비타민K,비타민B1,비타민B2,나이아신,비타민B6,엽산,비타민B12,비오틴,비타민C,칼슘,마그네슘,철,아연,구리,셀레늄(셀렌),요오드,망간,몰리브덴,칼륨,식이섬유,단백질,프로바이오틱스,진세노사이드,루테인,EPA와 DHA의 합,비타민A
츄어블유청칼슘,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
츄어블해조칼슘,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
카마디 엑스투,0,10.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,150.0,0.0,0.0,0.0,0.0,0,1.5,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
카페빼네 커피믹스맛,0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
칸휴 밀크씨슬,0,0.0,4.0,0.0,1.2,1.4,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
칼슈모어 칼슘보충용,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
칼슘 · 마그네슘 · 비타민D · 아연,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,100.0,0.0,3.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
칼슘 마그네슘 비타민D,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
칼슘 마그네슘 아연 비타민D,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,150.0,0.0,6.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
칼슘 츄어블,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,4.0,0.0,0.0,0,2.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
칼슘 플러스,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,155.0,0.0,18.0,0.0,0.0,0,2.5,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
칼슘마그네슘비타민D,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,150.0,0.0,8.5,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
"칼슘마그네슘아연+비타민C,D",0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,605.0,216.0,0.0,10.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
칼슘마그네슘아연비타민D 맥스,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,150.0,0.0,8.5,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
칼슘마그네슘아연비타민D,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,150.0,0.0,6.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
칼슘마그네슘아연앤비타민D,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,150.0,0.0,8.5,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
컷아웃 가르시니아,0,10.0,0.0,0.0,2.4,2.8,0.0,3.0,0.0,0.0,0.0,50.0,0.0,0.0,6.0,8.5,0.0,55.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,700.0
코건강,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
코박사,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
코어 알티지 오메가3 루테인,0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,20.0,610.0,700.0
코어업,0,0.0,3.3,0.0,2.0,2.0,20.0,2.0,0.0,0.0,10.0,30.0,0.0,0.0,0.0,11.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
코엔자임 볼란테,0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,27.5,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,350.0
코엔자임Q10,0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
코엔자임Q10항산화플러스,0,0.0,5.5,0.0,0.6,0.7,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,350.0
코큐텐11,0,0.0,0.0,0.0,0.6,0.7,7.5,0.75,200.0,0.0,15.0,0.0,0.0,0.0,0.0,4.25,0.0,27.5,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
콘탑캅셀식이섬유,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,5.76,0,0,0.0,0.0,0.0,0.0
쾌변 365 다이어트핏,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,5.5,0,0,0.0,0.0,0.0,0.0
키드큐 츄어블 칼슘디,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,3.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
키드플러스 칼슘비타민,0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,75.0,250.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
"키즈 아연 + 비타민C, D, E",0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
키즈비타민,0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.6,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
"키즈비타민C+아연, B2",0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,3.6,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
"키즈아연 + 비타민C,E",0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
키즈아연+종합비타민,0,0.0,10.0,0.0,0.9,1.2,0.0,0.0,0.0,0.0,20.0,200.0,0.0,0.0,0.0,8.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,600.0
키즈튼튼루테인,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,10.0,0.0,0.0
키즈홍삼,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,6.0,0.0,0.0,0.0
킹맨,0,0.0,0.0,0.0,1.2,1.4,15.0,1.5,400.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
탄수화물컷팅제 비밀이야 가르시니아 보조제,0,0.0,11.0,0.0,1.2,1.4,15.0,1.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,8.5,0.0,55.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
탐나는 간건강,0,0.0,0.0,0.0,1.2,1.4,0.0,0.0,0.0,2.4,30.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
탐나는 쏘팔메토,0,0.0,0.0,0.0,1.2,1.4,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,55.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
태극유산균,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,100000000,3.0,0.0,0.0,0.0
톡톡C,0,0.0,0.0,0.0,0.38,0.45,4.8,0.48,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2.7,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,224.0
트리플리나,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
트리플액션,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,8.5,0.0,55.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
튼튼홍삼,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,3.6,0.0,0.0,0.0
티베이직플러스,0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,12.0,0.0,200.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,1000.0,700.0
티이아이-프로바이오틱스(분말),0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,500000000,0.0,0.0,0.0,0.0
파워 간건강 밀크씨슬,0,0.0,0.0,0.0,1.2,1.4,15.0,1.5,400.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
팜엔탑 리얼 어골칼슘 비타민D 폴리감마글루탐산,0,10.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
팽화홍삼농축액,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,8.0,0.0,0.0,0.0
퍼펙트 프로바이오틱스,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,2000000000,0.0,0.0,0.0,0.0
포베라 아이맘 프로바이오틱스 베이비,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,300000000,0.0,0.0,0.0,0.0
포유락 생 유산균,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,100000000,0.0,0.0,0.0,0.0
퓨어 비타 C 2000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
퓨어비타민C,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
프라임 아연,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
프라임 철분,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
프라임 프로폴리스 플러스,0,5.0,11.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,700.0
프로-인파,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,8000.0,0,0,0.0,0.0,0.0,0.0
프로바이오베베,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0.0,0.0,0,0.0,0,6000000000,0.0,0.0,0.0,0.0
프로바이오썬,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,6000000000,0.0,0.0,0.0,0.0
프로바이오에프,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,6000000000,0.0,0.0,0.0,0.0
프로바이오틱스 골드 플러스,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0,0.0,0.0,0,0.0,0,200000000,0.0,0.0,0.0,0.0
프로바이오틱스,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,100000000,3.0,0.0,0.0,0.0
프로바이오틱스닥터,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,1000000000,0.0,0.0,0.0,0.0
프로이바이오틱스,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,300000000,0.0,0.0,0.0,0.0
프로젝트 혈행케어 알티지오메가3,0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,600.0,0.0
프로틴 밸런스 &바디,0,10.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,4.0,0.0,0.0,0,0.0,0.0,0,4.2,0,0,0.0,0.0,0.0,0.0
프로틴 밸런스,0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,300.0,150.0,0.0,9.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
프로틴밸런스 주니어 밀크맛,0,10.0,0.0,0.0,0.36,0.0,0.0,0.45,0.0,0.0,0.0,0.0,300.0,0.0,4.2,5.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
프로폴리스 아연 비타민D,0,10.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
프로폴리스 칸,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
프로폴리스 항산화 플러스,0,0.0,11.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,700.0
프로폴리스17,0,10.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
프로폴리스아연,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
프리미엄 간건강 밀크씨슬,0,0.0,0.0,0.0,0.0,1.4,7.5,1.5,200.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,0.0,27.5,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
프리미엄 루테인 플러스 12,0,0.0,11.1,0.0,0.0,1.29,13.52,1.58,400.0,2.93,0.0,0.0,0.0,0.0,0.0,12.8,0.8,18.0,0,2.21,0.0,0,0.0,0,0,0.0,20.0,0.0,750.0
프리미엄 리얼메디 차전자피 식이섬유 쾌변 마스터,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,8300.0,0,0,0.0,0.0,0.0,0.0
프리미엄 멀티비타민&미네랄,0,5.0,11.0,70.0,1.2,1.4,15.0,1.5,400.0,2.4,100.0,100.0,0.0,94.5,0.0,8.5,0.0,55.0,150,3.0,0.0,0,0.0,0,0,0.0,0.0,0.0,700.0
프리미엄 멀티비타민,0,3.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
프리미엄 비타민D 2000IU,0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
프리미엄 쏘팔코펜 옥타코사놀,0,0.0,11.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,8.5,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,700.0
프리미엄 쏘팔코펜,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
프리미엄 칼슘 마그네슘 아연 비타민D,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,150.0,0.0,6.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
프리미엄 코어 프로바이오틱스,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,100000000,0.0,0.0,0.0,0.0
프리미엄 키즈 츄어블 칼슘 마그네슘 비타민D,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,105.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
프리미엄 프로바이오틱스,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,0.0,0.0,0,0.0,0.0,0,0.0,0,5000000000,0.0,0.0,0.0,0.0
프리미엄생유산균락토G,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,200000000,0.0,0.0,0.0,0.0
프리미엄츄어블유산균,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,100000000,0.0,0.0,0.0,0.0
프리바이오틱스 프락토올리고당,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
플래티늄 오메가3 골드,0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,520.0,0.0
플러스코엔자임Q10,0,0.0,0.0,0.0,0.6,0.7,7.5,0.75,200.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
피로와 간에 좋은 홍경천+밀크씨슬 실리마린,0,30.0,0.0,0.0,36.0,42.0,45.0,45.0,800.0,24.0,90.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
피로한 간엔 밀크씨슬,0,0.0,0.0,0.0,1.2,1.4,15.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
피로한 눈엔 루테인 아스타잔틴,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,20.0,0.0,0.0
피엠시톨,0,10.0,0.0,0.0,1.2,1.4,15.0,1.5,400.0,2.4,0.0,100.0,0.0,0.0,0.0,8.5,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
핏앤핏 가르시니아,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
핏앤핏 카테킨,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
하루밸런스 어린콜라겐,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
하루비타씨,0,0.0,0.0,0.0,0.36,0.42,0.0,0.45,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
하루철분과비타민C,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.6,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
하루홍삼 벌꿀맛,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,3.0,0.0,0.0,0.0
하이락 맘,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,6000000000,0.0,0.0,0.0,0.0
하이키드 유산균 7,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,0.0,27.5,0,0.0,0.0,0,0.0,0,1000000000,0.0,0.0,0.0,0.0
하이화이버플러스,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,8.0,0,0,0.0,0.0,0.0,0.0
학표고려인삼차,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,7.5,0.0,0.0,0.0
한미 신바이오틱스 프리미엄,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0,0.0,0.0,0,0.0,0,100000000,0.0,0.0,0.0,0.0
한미 신프리앤프로 바이오틱스,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0,0.0,0.0,0,0.0,0,500000000,0.0,0.0,0.0,0.0
한미 위건강 헬리코박터케어,0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,8.5,0.0,55.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,700.0
한미 프리바이오틱스 프락토올리고당 FOS,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
한미멀티비타민,0,1.0,1.13,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,93.75
한미생활건강 간건강 가득 밀크씨슬,0,0.0,0.0,0.0,1.2,1.4,15.0,1.5,400.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,55.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
한미생활건강 멀티비타민,0,10.0,11.0,70.0,1.2,1.4,15.0,1.5,400.0,2.4,30.0,100.0,0.0,0.0,12.0,8.5,0.8,55.0,450,3.0,0.0,0,0.0,0,0,0.0,0.0,0.0,700.0
한미생활건강 수분가득 히알루론산,0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,700.0
한미생활건강 칼슘마그네슘아연비타민D 가득,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,150.0,0.0,8.5,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
